Operation,Elements,BatchSize,TotalElements,TotalTime,TimePerRecord,TimePerBatch,TimePerTable,Function
SELECT,2000,0,606,0.01110411,0.00001832,0.01110411,0.01110411,SELECT count number of admins
SELECT,2000,0,2000,0.00200105,0.00000000,0.00200105,0.00200105,SELECT count problems earlier then concrete date
SELECT,2000,0,2000,0.00899768,0.00000450,0.00899768,0.00899768,SELECT find users
SELECT,2000,0,2000,0.00100017,0.00000050,0.00100017,0.00100017,SELECT count problems by status
SELECT,2000,0,1084,0.01400113,0.00001292,0.01400113,0.01400113,SELECT group messages per dormitory
SELECT,2000,0,8254,0.06434917,0.00000780,0.00714991,0.00714991,All
SELECT,2000,0,1282,0.01199913,0.00000936,0.01199913,0.01199913,SELECT group reservation per device
SELECT,2000,0,1282,0.01109123,0.00000865,0.01109123,0.01109123,SELECT count average reservation time per device
SELECT,2000,0,606,0.00599718,0.00000990,0.00599718,0.00599718,SELECT count number of admins
SELECT,2000,0,2000,0.00200152,0.00000000,0.00200152,0.00200152,SELECT count problems earlier then concrete date
SELECT,2000,0,2000,0.00903678,0.00000452,0.00903678,0.00903678,SELECT find users
SELECT,2000,0,2000,0.00200963,0.00000100,0.00200963,0.00200963,SELECT count problems by status
SELECT,2000,0,1084,0.01019979,0.00000941,0.01019979,0.01019979,SELECT group messages per dormitory
SELECT,2000,0,8254,0.05334377,0.00000646,0.00592709,0.00592709,All
SELECT,2000,0,1282,0.01055241,0.00000823,0.01055241,0.01055241,SELECT group reservation per device
SELECT,2000,0,1282,0.01010108,0.00000788,0.01010108,0.01010108,SELECT count average reservation time per device
SELECT,2000,0,606,0.00602055,0.00000993,0.00602055,0.00602055,SELECT count number of admins
SELECT,2000,0,2000,0.00100160,0.00000000,0.00100160,0.00100160,SELECT count problems earlier then concrete date
SELECT,2000,0,2000,0.00902843,0.00000451,0.00902843,0.00902843,SELECT find users
SELECT,2000,0,2000,0.00200105,0.00000100,0.00200105,0.00200105,SELECT count problems by status
SELECT,2000,0,1084,0.01303339,0.00001202,0.01303339,0.01303339,SELECT group messages per dormitory
SELECT,2000,0,8254,0.05273509,0.00000639,0.00585945,0.00585945,All
SELECT,2000,0,1282,0.01103640,0.00000861,0.01103640,0.01103640,SELECT group reservation per device
SELECT,2000,0,1282,0.01056027,0.00000824,0.01056027,0.01056027,SELECT count average reservation time per device
SELECT,2000,0,606,0.00599885,0.00000990,0.00599885,0.00599885,SELECT count number of admins
SELECT,2000,0,2000,0.00103545,0.00000000,0.00103545,0.00103545,SELECT count problems earlier then concrete date
SELECT,2000,0,2000,0.00810146,0.00000405,0.00810146,0.00810146,SELECT find users
SELECT,2000,0,2000,0.00202203,0.00000101,0.00202203,0.00202203,SELECT count problems by status
SELECT,2000,0,1084,0.01097059,0.00001012,0.01097059,0.01097059,SELECT group messages per dormitory
SELECT,2000,0,8254,0.05072117,0.00000615,0.00563569,0.00563569,All
SELECT,2000,0,1282,0.01103687,0.00000861,0.01103687,0.01103687,SELECT group reservation per device
SELECT,2000,0,1282,0.01003528,0.00000783,0.01003528,0.01003528,SELECT count average reservation time per device
SELECT,2000,0,606,0.01105142,0.00001824,0.01105142,0.01105142,SELECT count number of admins
SELECT,2000,0,2000,0.00104189,0.00000000,0.00104189,0.00104189,SELECT count problems earlier then concrete date
SELECT,2000,0,2000,0.00899196,0.00000450,0.00899196,0.00899196,SELECT find users
SELECT,2000,0,2000,0.00099993,0.00000050,0.00099993,0.00099993,SELECT count problems by status
SELECT,2000,0,1084,0.01099944,0.00001015,0.01099944,0.01099944,SELECT group messages per dormitory
SELECT,2000,0,8254,0.05415678,0.00000656,0.00601742,0.00601742,All
SELECT,2000,0,1282,0.01099253,0.00000857,0.01099253,0.01099253,SELECT group reservation per device
SELECT,2000,0,1282,0.01000047,0.00000780,0.01000047,0.01000047,SELECT count average reservation time per device
SELECT,2000,0,606,0.00610995,0.00001008,0.00610995,0.00610995,SELECT count number of admins
SELECT,2000,0,2000,0.00200081,0.00000000,0.00200081,0.00200081,SELECT count problems earlier then concrete date
SELECT,2000,0,2000,0.00800180,0.00000400,0.00800180,0.00800180,SELECT find users
SELECT,2000,0,2000,0.00099707,0.00000050,0.00099707,0.00099707,SELECT count problems by status
SELECT,2000,0,1084,0.01099920,0.00001015,0.01099920,0.01099920,SELECT group messages per dormitory
SELECT,2000,0,8254,0.05110812,0.00000619,0.00567868,0.00567868,All
SELECT,20000,0,12594,0.11631393,0.00000924,0.11631393,0.11631393,SELECT group reservation per device
SELECT,20000,0,12594,0.10503483,0.00000834,0.10503483,0.10503483,SELECT count average reservation time per device
SELECT,20000,0,6204,0.05922341,0.00000955,0.05922341,0.05922341,SELECT count number of admins
SELECT,20000,0,20000,0.00612831,0.00000000,0.00612831,0.00612831,SELECT count problems earlier then concrete date
SELECT,20000,0,20000,0.11103892,0.00000555,0.11103892,0.11103892,SELECT find users
SELECT,20000,0,20000,0.00815320,0.00000041,0.00815320,0.00815320,SELECT count problems by status
SELECT,20000,0,10896,0.12874174,0.00001182,0.12874174,0.12874174,SELECT group messages per dormitory
SELECT,20000,0,82288,0.53660202,0.00000652,0.05962245,0.05962245,All
SELECT,20000,0,12594,0.10991931,0.00000873,0.10991931,0.10991931,SELECT group reservation per device
SELECT,20000,0,12594,0.12859106,0.00001021,0.12859106,0.12859106,SELECT count average reservation time per device
SELECT,20000,0,6204,0.07603264,0.00001226,0.07603264,0.07603264,SELECT count number of admins
SELECT,20000,0,20000,0.00705266,0.00000000,0.00705266,0.00705266,SELECT count problems earlier then concrete date
SELECT,20000,0,20000,0.10042262,0.00000502,0.10042262,0.10042262,SELECT find users
SELECT,20000,0,20000,0.00800133,0.00000040,0.00800133,0.00800133,SELECT count problems by status
SELECT,20000,0,10896,0.11287165,0.00001036,0.11287165,0.11287165,SELECT group messages per dormitory
SELECT,20000,0,82288,0.54508400,0.00000662,0.06056489,0.06056489,All
SELECT,20000,0,12594,0.12936711,0.00001027,0.12936711,0.12936711,SELECT group reservation per device
SELECT,20000,0,12594,0.09812021,0.00000779,0.09812021,0.09812021,SELECT count average reservation time per device
SELECT,20000,0,6204,0.05203652,0.00000839,0.05203652,0.05203652,SELECT count number of admins
SELECT,20000,0,20000,0.00605321,0.00000000,0.00605321,0.00605321,SELECT count problems earlier then concrete date
SELECT,20000,0,20000,0.11069632,0.00000553,0.11069632,0.11069632,SELECT find users
SELECT,20000,0,20000,0.00800252,0.00000040,0.00800252,0.00800252,SELECT count problems by status
SELECT,20000,0,10896,0.13389850,0.00001229,0.13389850,0.13389850,SELECT group messages per dormitory
SELECT,20000,0,82288,0.54018164,0.00000656,0.06002018,0.06002018,All
SELECT,20000,0,12594,0.10899115,0.00000865,0.10899115,0.10899115,SELECT group reservation per device
SELECT,20000,0,12594,0.12282014,0.00000975,0.12282014,0.12282014,SELECT count average reservation time per device
SELECT,20000,0,6204,0.05140090,0.00000829,0.05140090,0.05140090,SELECT count number of admins
SELECT,20000,0,20000,0.00625348,0.00000000,0.00625348,0.00625348,SELECT count problems earlier then concrete date
SELECT,20000,0,20000,0.09052825,0.00000453,0.09052825,0.09052825,SELECT find users
SELECT,20000,0,20000,0.00819159,0.00000041,0.00819159,0.00819159,SELECT count problems by status
SELECT,20000,0,10896,0.10359812,0.00000951,0.10359812,0.10359812,SELECT group messages per dormitory
SELECT,20000,0,82288,0.49278378,0.00000599,0.05475375,0.05475375,All
SELECT,20000,0,12594,0.15719604,0.00001248,0.15719604,0.15719604,SELECT group reservation per device
SELECT,20000,0,12594,0.11005902,0.00000874,0.11005902,0.11005902,SELECT count average reservation time per device
SELECT,20000,0,6204,0.05399799,0.00000870,0.05399799,0.05399799,SELECT count number of admins
SELECT,20000,0,20000,0.00600100,0.00000000,0.00600100,0.00600100,SELECT count problems earlier then concrete date
SELECT,20000,0,20000,0.11439848,0.00000572,0.11439848,0.11439848,SELECT find users
SELECT,20000,0,20000,0.00767016,0.00000038,0.00767016,0.00767016,SELECT count problems by status
SELECT,20000,0,10896,0.13100004,0.00001202,0.13100004,0.13100004,SELECT group messages per dormitory
SELECT,20000,0,82288,0.58263755,0.00000708,0.06473751,0.06473751,All
SELECT,20000,0,12594,0.11135125,0.00000884,0.11135125,0.11135125,SELECT group reservation per device
SELECT,20000,0,12594,0.12883854,0.00001023,0.12883854,0.12883854,SELECT count average reservation time per device
SELECT,20000,0,6204,0.07499933,0.00001209,0.07499933,0.07499933,SELECT count number of admins
SELECT,20000,0,20000,0.00579810,0.00000000,0.00579810,0.00579810,SELECT count problems earlier then concrete date
SELECT,20000,0,20000,0.08602929,0.00000430,0.08602929,0.08602929,SELECT find users
SELECT,20000,0,20000,0.00810671,0.00000041,0.00810671,0.00810671,SELECT count problems by status
SELECT,20000,0,10896,0.11204290,0.00001028,0.11204290,0.11204290,SELECT group messages per dormitory
SELECT,20000,0,82288,0.52928877,0.00000643,0.05880986,0.05880986,All
SELECT,20000,0,12594,0.13286519,0.00001055,0.13286519,0.13286519,SELECT group reservation per device
SELECT,20000,0,12594,0.10326433,0.00000820,0.10326433,0.10326433,SELECT count average reservation time per device
SELECT,20000,0,6204,0.05833745,0.00000940,0.05833745,0.05833745,SELECT count number of admins
SELECT,20000,0,20000,0.00503993,0.00000000,0.00503993,0.00503993,SELECT count problems earlier then concrete date
SELECT,20000,0,20000,0.11110187,0.00000556,0.11110187,0.11110187,SELECT find users
SELECT,20000,0,20000,0.00818753,0.00000041,0.00818753,0.00818753,SELECT count problems by status
SELECT,20000,0,10896,0.13664627,0.00001254,0.13664627,0.13664627,SELECT group messages per dormitory
SELECT,20000,0,82288,0.55544257,0.00000675,0.06171584,0.06171584,All
SELECT,20000,0,12594,0.13621879,0.00001082,0.13621879,0.13621879,SELECT group reservation per device
SELECT,20000,0,12594,0.12004113,0.00000953,0.12004113,0.12004113,SELECT count average reservation time per device
SELECT,20000,0,6204,0.05299973,0.00000854,0.05299973,0.05299973,SELECT count number of admins
SELECT,20000,0,20000,0.00503683,0.00000000,0.00503683,0.00503683,SELECT count problems earlier then concrete date
SELECT,20000,0,20000,0.08741426,0.00000437,0.08741426,0.08741426,SELECT find users
SELECT,20000,0,20000,0.00800204,0.00000040,0.00800204,0.00800204,SELECT count problems by status
SELECT,20000,0,10896,0.10699940,0.00000982,0.10699940,0.10699940,SELECT group messages per dormitory
SELECT,20000,0,82288,0.51771712,0.00000629,0.05752412,0.05752412,All
SELECT,20000,0,12594,0.12874985,0.00001022,0.12874985,0.12874985,SELECT group reservation per device
SELECT,20000,0,12594,0.10178018,0.00000808,0.10178018,0.10178018,SELECT count average reservation time per device
SELECT,20000,0,6204,0.05203938,0.00000839,0.05203938,0.05203938,SELECT count number of admins
SELECT,20000,0,20000,0.00707269,0.00000000,0.00707269,0.00707269,SELECT count problems earlier then concrete date
SELECT,20000,0,20000,0.11750078,0.00000588,0.11750078,0.11750078,SELECT find users
SELECT,20000,0,20000,0.00800347,0.00000040,0.00800347,0.00800347,SELECT count problems by status
SELECT,20000,0,10896,0.14944768,0.00001372,0.14944768,0.14944768,SELECT group messages per dormitory
SELECT,20000,0,82288,0.56567383,0.00000687,0.06285265,0.06285265,All
SELECT,20000,0,12594,0.12399793,0.00000985,0.12399793,0.12399793,SELECT group reservation per device
SELECT,20000,0,12594,0.12258887,0.00000973,0.12258887,0.12258887,SELECT count average reservation time per device
SELECT,20000,0,6204,0.07725501,0.00001245,0.07725501,0.07725501,SELECT count number of admins
SELECT,20000,0,20000,0.00572586,0.00000000,0.00572586,0.00572586,SELECT count problems earlier then concrete date
SELECT,20000,0,20000,0.09028912,0.00000451,0.09028912,0.09028912,SELECT find users
SELECT,20000,0,20000,0.00817728,0.00000041,0.00817728,0.00817728,SELECT count problems by status
SELECT,20000,0,10896,0.10866690,0.00000997,0.10866690,0.10866690,SELECT group messages per dormitory
SELECT,20000,0,82288,0.53954315,0.00000656,0.05994924,0.05994924,All
SELECT,50000,0,31455,0.30856061,0.00000981,0.30856061,0.30856061,SELECT group reservation per device
SELECT,50000,0,31455,0.25801349,0.00000820,0.25801349,0.25801349,SELECT count average reservation time per device
SELECT,50000,0,15276,0.17019892,0.00001114,0.17019892,0.17019892,SELECT count number of admins
SELECT,50000,0,50000,0.01304865,0.00000000,0.01304865,0.01304865,SELECT count problems earlier then concrete date
SELECT,50000,0,50000,0.25652337,0.00000513,0.25652337,0.25652337,SELECT find users
SELECT,50000,0,50000,0.01854706,0.00000037,0.01854706,0.01854706,SELECT count problems by status
SELECT,50000,0,27123,0.30481124,0.00001124,0.30481124,0.30481124,SELECT group messages per dormitory
SELECT,50000,0,205309,1.33169103,0.00000649,0.14796567,0.14796567,All
SELECT,50000,0,31455,0.28807855,0.00000916,0.28807855,0.28807855,SELECT group reservation per device
SELECT,50000,0,31455,0.26663280,0.00000848,0.26663280,0.26663280,SELECT count average reservation time per device
SELECT,50000,0,15276,0.15431833,0.00001010,0.15431833,0.15431833,SELECT count number of admins
SELECT,50000,0,50000,0.01505184,0.00000000,0.01505184,0.01505184,SELECT count problems earlier then concrete date
SELECT,50000,0,50000,0.26200581,0.00000524,0.26200581,0.26200581,SELECT find users
SELECT,50000,0,50000,0.01806021,0.00000036,0.01806021,0.01806021,SELECT count problems by status
SELECT,50000,0,27123,0.29527330,0.00001089,0.29527330,0.29527330,SELECT group messages per dormitory
SELECT,50000,0,205309,1.30142212,0.00000634,0.14460246,0.14460246,All
SELECT,50000,0,31455,0.27882600,0.00000886,0.27882600,0.27882600,SELECT group reservation per device
SELECT,50000,0,31455,0.25182319,0.00000801,0.25182319,0.25182319,SELECT count average reservation time per device
SELECT,50000,0,15276,0.15103197,0.00000989,0.15103197,0.15103197,SELECT count number of admins
SELECT,50000,0,50000,0.01213908,0.00000000,0.01213908,0.01213908,SELECT count problems earlier then concrete date
SELECT,50000,0,50000,0.21184111,0.00000424,0.21184111,0.21184111,SELECT find users
SELECT,50000,0,50000,0.01800203,0.00000036,0.01800203,0.01800203,SELECT count problems by status
SELECT,50000,0,27123,0.27829552,0.00001026,0.27829552,0.27829552,SELECT group messages per dormitory
SELECT,50000,0,205309,1.20296073,0.00000586,0.13366230,0.13366230,All
SELECT,50000,0,31455,0.27145696,0.00000863,0.27145696,0.27145696,SELECT group reservation per device
SELECT,50000,0,31455,0.25582266,0.00000813,0.25582266,0.25582266,SELECT count average reservation time per device
SELECT,50000,0,15276,0.17328978,0.00001134,0.17328978,0.17328978,SELECT count number of admins
SELECT,50000,0,50000,0.01314545,0.00000000,0.01314545,0.01314545,SELECT count problems earlier then concrete date
SELECT,50000,0,50000,0.21961212,0.00000439,0.21961212,0.21961212,SELECT find users
SELECT,50000,0,50000,0.01709270,0.00000034,0.01709270,0.01709270,SELECT count problems by status
SELECT,50000,0,27123,0.27499294,0.00001014,0.27499294,0.27499294,SELECT group messages per dormitory
SELECT,50000,0,205309,1.22641420,0.00000597,0.13626824,0.13626824,All
SELECT,50000,0,31455,0.28038335,0.00000891,0.28038335,0.28038335,SELECT group reservation per device
SELECT,50000,0,31455,0.25067830,0.00000797,0.25067830,0.25067830,SELECT count average reservation time per device
SELECT,50000,0,15276,0.18117452,0.00001186,0.18117452,0.18117452,SELECT count number of admins
SELECT,50000,0,50000,0.01316833,0.00000000,0.01316833,0.01316833,SELECT count problems earlier then concrete date
SELECT,50000,0,50000,0.23160028,0.00000463,0.23160028,0.23160028,SELECT find users
SELECT,50000,0,50000,0.01813698,0.00000036,0.01813698,0.01813698,SELECT count problems by status
SELECT,50000,0,27123,0.28131461,0.00001037,0.28131461,0.28131461,SELECT group messages per dormitory
SELECT,50000,0,205309,1.25845909,0.00000613,0.13982879,0.13982879,All
SELECT,50000,0,31455,0.28185201,0.00000896,0.28185201,0.28185201,SELECT group reservation per device
SELECT,50000,0,31455,0.26236153,0.00000834,0.26236153,0.26236153,SELECT count average reservation time per device
SELECT,50000,0,15276,0.18200183,0.00001191,0.18200183,0.18200183,SELECT count number of admins
SELECT,50000,0,50000,0.01319647,0.00000000,0.01319647,0.01319647,SELECT count problems earlier then concrete date
SELECT,50000,0,50000,0.22627068,0.00000453,0.22627068,0.22627068,SELECT find users
SELECT,50000,0,50000,0.01813412,0.00000036,0.01813412,0.01813412,SELECT count problems by status
SELECT,50000,0,27123,0.27708983,0.00001022,0.27708983,0.27708983,SELECT group messages per dormitory
SELECT,50000,0,205309,1.26193571,0.00000615,0.14021508,0.14021508,All
SELECT,50000,0,31455,0.29317617,0.00000932,0.29317617,0.29317617,SELECT group reservation per device
SELECT,50000,0,31455,0.29149318,0.00000927,0.29149318,0.29149318,SELECT count average reservation time per device
SELECT,50000,0,15276,0.15654230,0.00001025,0.15654230,0.15654230,SELECT count number of admins
SELECT,50000,0,50000,0.01400328,0.00000000,0.01400328,0.01400328,SELECT count problems earlier then concrete date
SELECT,50000,0,50000,0.22800136,0.00000456,0.22800136,0.22800136,SELECT find users
SELECT,50000,0,50000,0.01800084,0.00000036,0.01800084,0.01800084,SELECT count problems by status
SELECT,50000,0,27123,0.34534955,0.00001273,0.34534955,0.34534955,SELECT group messages per dormitory
SELECT,50000,0,205309,1.34756756,0.00000656,0.14972973,0.14972973,All
SELECT,50000,0,31455,0.40992117,0.00001303,0.40992117,0.40992117,SELECT group reservation per device
SELECT,50000,0,31455,0.28493047,0.00000906,0.28493047,0.28493047,SELECT count average reservation time per device
SELECT,50000,0,15276,0.15731525,0.00001030,0.15731525,0.15731525,SELECT count number of admins
SELECT,50000,0,50000,0.01423025,0.00000000,0.01423025,0.01423025,SELECT count problems earlier then concrete date
SELECT,50000,0,50000,0.22633696,0.00000453,0.22633696,0.22633696,SELECT find users
SELECT,50000,0,50000,0.01814651,0.00000036,0.01814651,0.01814651,SELECT count problems by status
SELECT,50000,0,27123,0.28115439,0.00001037,0.28115439,0.28115439,SELECT group messages per dormitory
SELECT,50000,0,205309,1.39417338,0.00000679,0.15490815,0.15490815,All
SELECT,50000,0,31455,0.32506514,0.00001033,0.32506514,0.32506514,SELECT group reservation per device
SELECT,50000,0,31455,0.26395774,0.00000839,0.26395774,0.26395774,SELECT count average reservation time per device
SELECT,50000,0,15276,0.15900660,0.00001041,0.15900660,0.15900660,SELECT count number of admins
SELECT,50000,0,50000,0.01314521,0.00000000,0.01314521,0.01314521,SELECT count problems earlier then concrete date
SELECT,50000,0,50000,0.23418117,0.00000468,0.23418117,0.23418117,SELECT find users
SELECT,50000,0,50000,0.02011704,0.00000040,0.02011704,0.02011704,SELECT count problems by status
SELECT,50000,0,27123,0.27319860,0.00001007,0.27319860,0.27319860,SELECT group messages per dormitory
SELECT,50000,0,205309,1.29070115,0.00000629,0.14341124,0.14341124,All
SELECT,50000,0,31455,0.29208708,0.00000929,0.29208708,0.29208708,SELECT group reservation per device
SELECT,50000,0,31455,0.25269699,0.00000803,0.25269699,0.25269699,SELECT count average reservation time per device
SELECT,50000,0,15276,0.15130949,0.00000991,0.15130949,0.15130949,SELECT count number of admins
SELECT,50000,0,50000,0.01300669,0.00000000,0.01300669,0.01300669,SELECT count problems earlier then concrete date
SELECT,50000,0,50000,0.22525835,0.00000451,0.22525835,0.22525835,SELECT find users
SELECT,50000,0,50000,0.01803660,0.00000036,0.01803660,0.01803660,SELECT count problems by status
SELECT,50000,0,27123,0.27338719,0.00001008,0.27338719,0.27338719,SELECT group messages per dormitory
SELECT,50000,0,205309,1.22750187,0.00000598,0.13638910,0.13638910,All
SELECT,100000,0,63191,1.52884579,0.00002419,1.52884579,1.52884579,SELECT group reservation per device
SELECT,100000,0,63191,1.13940907,0.00001803,1.13940907,1.13940907,SELECT count average reservation time per device
SELECT,100000,0,30649,0.40976191,0.00001337,0.40976191,0.40976191,SELECT count number of admins
SELECT,100000,0,100000,0.04605341,0.00000000,0.04605341,0.04605341,SELECT count problems earlier then concrete date
SELECT,100000,0,100000,0.47455001,0.00000475,0.47455001,0.47455001,SELECT find users
SELECT,100000,0,100000,0.04400182,0.00000044,0.04400182,0.04400182,SELECT count problems by status
SELECT,100000,0,54201,1.02527809,0.00001892,1.02527809,1.02527809,SELECT group messages per dormitory
SELECT,100000,0,411232,4.66990232,0.00001136,0.51887804,0.51887804,All
SELECT,100000,0,63191,1.19086909,0.00001885,1.19086909,1.19086909,SELECT group reservation per device
SELECT,100000,0,63191,1.12814808,0.00001785,1.12814808,1.12814808,SELECT count average reservation time per device
SELECT,100000,0,30649,0.36140585,0.00001179,0.36140585,0.36140585,SELECT count number of admins
SELECT,100000,0,100000,0.03959489,0.00000000,0.03959489,0.03959489,SELECT count problems earlier then concrete date
SELECT,100000,0,100000,0.40637851,0.00000406,0.40637851,0.40637851,SELECT find users
SELECT,100000,0,100000,0.03459978,0.00000035,0.03459978,0.03459978,SELECT count problems by status
SELECT,100000,0,54201,0.83786702,0.00001546,0.83786702,0.83786702,SELECT group messages per dormitory
SELECT,100000,0,411232,3.99986529,0.00000973,0.44442948,0.44442948,All
SELECT,100000,0,63191,1.51153159,0.00002392,1.51153159,1.51153159,SELECT group reservation per device
SELECT,100000,0,63191,1.12065721,0.00001773,1.12065721,1.12065721,SELECT count average reservation time per device
SELECT,100000,0,30649,0.37346458,0.00001219,0.37346458,0.37346458,SELECT count number of admins
SELECT,100000,0,100000,0.04936314,0.00000000,0.04936314,0.04936314,SELECT count problems earlier then concrete date
SELECT,100000,0,100000,0.46016526,0.00000460,0.46016526,0.46016526,SELECT find users
SELECT,100000,0,100000,0.03504372,0.00000035,0.03504372,0.03504372,SELECT count problems by status
SELECT,100000,0,54201,0.64332342,0.00001187,0.64332342,0.64332342,SELECT group messages per dormitory
SELECT,100000,0,411232,4.19562125,0.00001020,0.46618014,0.46618014,All
SELECT,100000,0,63191,1.33987594,0.00002120,1.33987594,1.33987594,SELECT group reservation per device
SELECT,100000,0,63191,1.10639858,0.00001751,1.10639858,1.10639858,SELECT count average reservation time per device
SELECT,100000,0,30649,0.32246447,0.00001052,0.32246447,0.32246447,SELECT count number of admins
SELECT,100000,0,100000,0.04330325,0.00000000,0.04330325,0.04330325,SELECT count problems earlier then concrete date
SELECT,100000,0,100000,0.40897059,0.00000409,0.40897059,0.40897059,SELECT find users
SELECT,100000,0,100000,0.03605151,0.00000036,0.03605151,0.03605151,SELECT count problems by status
SELECT,100000,0,54201,0.70817089,0.00001307,0.70817089,0.70817089,SELECT group messages per dormitory
SELECT,100000,0,411232,3.96622229,0.00000964,0.44069137,0.44069137,All
SELECT,100000,0,63191,1.35099506,0.00002138,1.35099506,1.35099506,SELECT group reservation per device
SELECT,100000,0,63191,1.17787194,0.00001864,1.17787194,1.17787194,SELECT count average reservation time per device
SELECT,100000,0,30649,0.31868196,0.00001040,0.31868196,0.31868196,SELECT count number of admins
SELECT,100000,0,100000,0.04710507,0.00000000,0.04710507,0.04710507,SELECT count problems earlier then concrete date
SELECT,100000,0,100000,0.45102525,0.00000451,0.45102525,0.45102525,SELECT find users
SELECT,100000,0,100000,0.03540707,0.00000035,0.03540707,0.03540707,SELECT count problems by status
SELECT,100000,0,54201,0.63913417,0.00001179,0.63913417,0.63913417,SELECT group messages per dormitory
SELECT,100000,0,411232,4.02125335,0.00000978,0.44680593,0.44680593,All
SELECT,100000,0,63191,1.35053658,0.00002137,1.35053658,1.35053658,SELECT group reservation per device
SELECT,100000,0,63191,1.10876679,0.00001755,1.10876679,1.10876679,SELECT count average reservation time per device
SELECT,100000,0,30649,0.34061432,0.00001111,0.34061432,0.34061432,SELECT count number of admins
SELECT,100000,0,100000,0.04329324,0.00000000,0.04329324,0.04329324,SELECT count problems earlier then concrete date
SELECT,100000,0,100000,0.45148087,0.00000451,0.45148087,0.45148087,SELECT find users
SELECT,100000,0,100000,0.03503299,0.00000035,0.03503299,0.03503299,SELECT count problems by status
SELECT,100000,0,54201,0.64427185,0.00001189,0.64427185,0.64427185,SELECT group messages per dormitory
SELECT,100000,0,411232,3.97606707,0.00000967,0.44178523,0.44178523,All
SELECT,100000,0,63191,1.51442409,0.00002397,1.51442409,1.51442409,SELECT group reservation per device
SELECT,100000,0,63191,1.09129882,0.00001727,1.09129882,1.09129882,SELECT count average reservation time per device
SELECT,100000,0,30649,0.33862686,0.00001105,0.33862686,0.33862686,SELECT count number of admins
SELECT,100000,0,100000,0.04383588,0.00000000,0.04383588,0.04383588,SELECT count problems earlier then concrete date
SELECT,100000,0,100000,0.42223430,0.00000422,0.42223430,0.42223430,SELECT find users
SELECT,100000,0,100000,0.03523755,0.00000035,0.03523755,0.03523755,SELECT count problems by status
SELECT,100000,0,54201,0.65569043,0.00001210,0.65569043,0.65569043,SELECT group messages per dormitory
SELECT,100000,0,411232,4.10357881,0.00000998,0.45595320,0.45595320,All
SELECT,100000,0,63191,1.33576202,0.00002114,1.33576202,1.33576202,SELECT group reservation per device
SELECT,100000,0,63191,1.24384618,0.00001968,1.24384618,1.24384618,SELECT count average reservation time per device
SELECT,100000,0,30649,0.32023048,0.00001045,0.32023048,0.32023048,SELECT count number of admins
SELECT,100000,0,100000,0.05571914,0.00000000,0.05571914,0.05571914,SELECT count problems earlier then concrete date
SELECT,100000,0,100000,0.43733644,0.00000437,0.43733644,0.43733644,SELECT find users
SELECT,100000,0,100000,0.04005194,0.00000040,0.04005194,0.04005194,SELECT count problems by status
SELECT,100000,0,54201,0.74345136,0.00001372,0.74345136,0.74345136,SELECT group messages per dormitory
SELECT,100000,0,411232,4.17839670,0.00001016,0.46426630,0.46426630,All
SELECT,100000,0,63191,1.33991051,0.00002120,1.33991051,1.33991051,SELECT group reservation per device
SELECT,100000,0,63191,1.12452555,0.00001780,1.12452555,1.12452555,SELECT count average reservation time per device
SELECT,100000,0,30649,0.31692457,0.00001034,0.31692457,0.31692457,SELECT count number of admins
SELECT,100000,0,100000,0.04421496,0.00000000,0.04421496,0.04421496,SELECT count problems earlier then concrete date
SELECT,100000,0,100000,0.43212771,0.00000432,0.43212771,0.43212771,SELECT find users
SELECT,100000,0,100000,0.03601789,0.00000036,0.03601789,0.03601789,SELECT count problems by status
SELECT,100000,0,54201,0.63054729,0.00001163,0.63054729,0.63054729,SELECT group messages per dormitory
SELECT,100000,0,411232,3.92640114,0.00000955,0.43626679,0.43626679,All
SELECT,100000,0,63191,1.36138821,0.00002154,1.36138821,1.36138821,SELECT group reservation per device
SELECT,100000,0,63191,1.11376524,0.00001763,1.11376524,1.11376524,SELECT count average reservation time per device
SELECT,100000,0,30649,0.34410715,0.00001123,0.34410715,0.34410715,SELECT count number of admins
SELECT,100000,0,100000,0.04503632,0.00000000,0.04503632,0.04503632,SELECT count problems earlier then concrete date
SELECT,100000,0,100000,0.42607999,0.00000426,0.42607999,0.42607999,SELECT find users
SELECT,100000,0,100000,0.03614545,0.00000036,0.03614545,0.03614545,SELECT count problems by status
SELECT,100000,0,54201,0.62936068,0.00001161,0.62936068,0.62936068,SELECT group messages per dormitory
SELECT,100000,0,411232,3.95789123,0.00000962,0.43976569,0.43976569,All
SELECT,200000,0,126710,5.59229064,0.00004413,5.59229064,5.59229064,SELECT group reservation per device
SELECT,200000,0,126710,2.63358927,0.00002078,2.63358927,2.63358927,SELECT count average reservation time per device
SELECT,200000,0,61536,1.24127674,0.00002017,1.24127674,1.24127674,SELECT count number of admins
SELECT,200000,0,0,0.00100493,0.00000000,0.00100493,0.00100493,SELECT find dormitory messages
SELECT,200000,0,200000,0.07034922,0.00000000,0.07034922,0.07034922,SELECT count problems earlier then concrete date
SELECT,200000,0,200000,0.83158827,0.00000416,0.83158827,0.83158827,SELECT find users
SELECT,200000,0,200000,0.08526564,0.00000043,0.08526564,0.08526564,SELECT count problems by status
SELECT,200000,0,108407,4.29042101,0.00003958,4.29042101,4.29042101,SELECT group messages per dormitory
SELECT,200000,0,823363,14.74578571,0.00001791,1.63842063,1.63842063,All
